OrderID,CustomerID,OrderDate,Status,Channel
1366,45,2025-03-12,Cancelled,Web
1367,126,2025-07-21,Returned,Mobile
1368,778,2025-03-14,Delivered,Alexa
1369,31,2025-12-15,Delivered,Web
1370,525,2025-04-19,Delivered,Web
1371,861,2025-07-16,Returned,Web
1372,739,2025-08-21,Cancelled,Web
1373,635,2025-12-19,Delivered,Mobile
1374,299,2025-02-24,Delivered,Alexa
1375,632,2025-04-15,Shipped,Mobile
1376,873,2025-08-25,Delivered,Alexa
1377,267,2025-08-15,Shipped,Mobile
1378,126,2025-01-01,Returned,Alexa
1379,259,2025-08-05,Shipped,Alexa
1380,386,2025-12-29,Delivered,Web
1381,244,2025-03-11,Cancelled,Alexa
1382,3,2025-06-28,Shipped,Alexa
1383,709,2025-02-07,Delivered,Web
1384,974,2025-05-03,Shipped,Alexa
1385,677,2025-08-21,Cancelled,Alexa
1386,376,2025-04-22,Returned,Alexa
1387,905,2025-05-29,Returned,Mobile
1388,275,2025-08-28,Cancelled,Alexa
1389,957,2025-11-20,Shipped,Web
1390,95,2025-11-11,Returned,Mobile
1391,970,2025-11-26,Returned,Mobile
1392,46,2025-07-30,Cancelled,Web
1393,257,2025-10-05,Processing,Alexa
1394,116,2025-04-02,Delivered,Alexa
1395,60,2025-01-16,Processing,Alexa
1396,706,2025-09-09,Returned,Alexa
1397,862,2025-06-04,Shipped,Mobile
1398,25,2025-02-02,Delivered,Alexa
1399,24,2025-10-07,Delivered,Web
1400,604,2025-04-14,Delivered,Web
1401,251,2025-03-09,Shipped,Mobile
1402,83,2025-01-28,Processing,Alexa
1403,149,2025-04-23,Cancelled,Mobile
1404,947,2025-05-17,Delivered,Mobile
1405,480,2025-09-19,Processing,Alexa
1406,181,2025-04-22,Delivered,Alexa
1407,647,2025-01-27,Delivered,Alexa
1408,435,2025-01-02,Shipped,Web
1409,653,2025-05-04,Shipped,Mobile
1410,930,2025-09-24,Processing,Alexa
1411,187,2025-11-04,Delivered,Alexa
1412,862,2025-07-31,Cancelled,Web
1413,811,2025-12-23,Shipped,Alexa
1414,449,2025-06-12,Shipped,Mobile
1415,91,2025-05-16,Shipped,Alexa
1416,845,2025-11-06,Returned,Web
1417,323,2025-07-19,Delivered,Web
1418,613,2025-02-06,Shipped,Web
1419,609,2025-07-27,Returned,Mobile
1420,195,2025-06-29,Shipped,Web
1421,527,2025-10-13,Shipped,Mobile
1422,766,2025-08-12,Delivered,Web
1423,935,2025-07-08,Processing,Mobile
1424,472,2025-11-02,Processing,Mobile
1425,806,2025-04-09,Cancelled,Alexa
1426,905,2025-12-06,Shipped,Web
1427,352,2025-01-02,Cancelled,Mobile
1428,835,2025-03-15,Delivered,Alexa
1429,929,2025-04-01,Delivered,Web
1430,597,2025-06-30,Processing,Mobile
1431,835,2025-11-03,Processing,Web
1432,397,2025-08-28,Cancelled,Mobile
1433,90,2025-02-17,Shipped,Mobile
1434,485,2025-09-19,Cancelled,Alexa
1435,855,2025-04-25,Processing,Mobile
1436,724,2025-07-29,Returned,Web
1437,355,2025-05-09,Shipped,Mobile
1438,937,2025-02-03,Delivered,Mobile
1439,442,2025-09-12,Shipped,Web
1440,693,2025-05-02,Delivered,Web
1441,859,2025-03-19,Returned,Web
1442,379,2025-02-03,Cancelled,Web
1443,958,2025-11-20,Cancelled,Mobile
1444,428,2025-10-12,Delivered,Web
1445,240,2025-05-16,Delivered,Web
1446,689,2025-03-04,Cancelled,Web
1447,473,2025-08-25,Cancelled,Alexa
1448,709,2025-11-19,Cancelled,Web
1449,112,2025-12-18,Delivered,Web
1450,393,2025-10-05,Returned,Alexa
1451,523,2025-07-04,Delivered,Mobile
1452,960,2025-02-24,Returned,Alexa
1453,18,2025-12-02,Delivered,Alexa
1454,713,2025-01-13,Returned,Mobile
1455,487,2025-12-28,Shipped,Alexa
1456,587,2025-05-04,Shipped,Web
1457,466,2025-06-27,Processing,Mobile
1458,69,2025-07-19,Returned,Mobile
1459,93,2025-08-23,Returned,Mobile
1460,457,2025-06-15,Returned,Web
1461,506,2025-08-12,Delivered,Web
1462,873,2025-01-24,Processing,Web
1463,831,2025-01-13,Delivered,Mobile
1464,943,2025-10-06,Shipped,Alexa
1465,413,2025-11-12,Processing,Mobile
1466,101,2025-05-10,Delivered,Alexa
1467,249,2025-11-30,Delivered,Mobile
1468,967,2025-01-16,Delivered,Web
1469,40,2025-04-09,Delivered,Alexa
1470,399,2025-05-28,Delivered,Web
1471,289,2025-06-10,Cancelled,Web
1472,944,2025-08-13,Delivered,Mobile
1473,568,2025-03-30,Delivered,Mobile
1474,238,2025-06-05,Shipped,Mobile
1475,314,2025-05-26,Shipped,Web
1476,283,2025-02-05,Delivered,Mobile
1477,298,2025-04-30,Delivered,Alexa
1478,201,2025-08-15,Cancelled,Mobile
1479,885,2025-03-06,Cancelled,Web
1480,670,2025-09-07,Processing,Alexa
1481,957,2025-02-12,Shipped,Alexa
1482,491,2025-03-28,Returned,Web
1483,453,2025-08-06,Shipped,Mobile
1484,438,2025-01-31,Processing,Mobile
1485,566,2025-10-16,Cancelled,Alexa
1486,158,2025-10-17,Cancelled,Mobile
1487,425,2025-05-23,Returned,Web
1488,899,2025-12-04,Processing,Web
1489,576,2025-10-15,Returned,Web
1490,781,2025-05-09,Returned,Alexa
1491,872,2025-05-10,Delivered,Alexa
1492,593,2025-07-16,Delivered,Web
1493,12,2025-07-04,Processing,Mobile
1494,335,2025-06-24,Returned,Alexa
1495,775,2025-09-12,Cancelled,Mobile
1496,552,2025-07-28,Cancelled,Web
1497,427,2025-05-15,Processing,Web
1498,776,2025-06-30,Shipped,Alexa
1499,600,2025-07-10,Delivered,Web
1500,111,2025-12-08,Shipped,Alexa
1501,364,2025-04-13,Returned,Mobile
1502,760,2025-12-29,Cancelled,Mobile
1503,916,2025-05-28,Cancelled,Mobile
1504,311,2025-01-17,Delivered,Mobile
1505,43,2025-05-04,Cancelled,Web
1506,823,2025-08-30,Delivered,Web
1507,536,2025-10-12,Shipped,Web
1508,161,2025-01-30,Returned,Alexa
1509,414,2025-09-19,Cancelled,Web
1510,547,2025-04-10,Cancelled,Web
1511,921,2025-02-23,Cancelled,Alexa
1512,863,2025-12-21,Cancelled,Alexa
1513,313,2025-09-17,Delivered,Web
1514,637,2025-08-27,Returned,Mobile
1515,710,2025-09-03,Cancelled,Alexa
1516,761,2025-07-05,Shipped,Alexa
1517,165,2025-02-26,Delivered,Alexa
1518,867,2025-01-09,Shipped,Web
1519,556,2025-05-18,Processing,Alexa
1520,862,2025-03-07,Processing,Alexa
1521,177,2025-03-15,Processing,Web
1522,937,2025-09-18,Shipped,Alexa
1523,107,2025-11-30,Processing,Alexa
1524,849,2025-09-05,Returned,Alexa
1525,34,2025-01-26,Cancelled,Web
1526,863,2025-04-10,Delivered,Alexa
1527,826,2025-02-22,Shipped,Alexa
1528,366,2025-08-12,Delivered,Alexa
1529,684,2025-07-30,Shipped,Web
1530,402,2025-11-16,Returned,Web
1531,187,2025-10-17,Shipped,Mobile
1532,839,2025-09-19,Delivered,Alexa
1533,510,2025-03-07,Processing,Web
1534,379,2025-12-03,Processing,Alexa
1535,968,2025-04-17,Shipped,Web
1536,45,2025-05-31,Cancelled,Alexa
1537,543,2025-09-16,Returned,Web
1538,310,2025-05-14,Processing,Mobile
1539,309,2025-10-29,Returned,Web
1540,639,2025-12-02,Shipped,Mobile
1541,348,2025-11-19,Returned,Web
1542,297,2025-05-24,Shipped,Mobile
1543,851,2025-12-01,Shipped,Web
1544,277,2025-10-07,Delivered,Web
1545,261,2025-08-07,Processing,Web
1546,723,2025-07-01,Returned,Alexa
1547,774,2025-07-13,Cancelled,Web
1548,330,2025-08-01,Returned,Alexa
1549,646,2025-08-17,Returned,Alexa
1550,307,2025-11-26,Processing,Alexa
1551,788,2025-11-21,Delivered,Web
1552,299,2025-07-07,Returned,Mobile
1553,336,2025-05-31,Delivered,Alexa
1554,401,2025-08-01,Returned,Web
1555,276,2025-12-12,Shipped,Web
1556,998,2025-02-05,Cancelled,Web
1557,967,2025-12-02,Returned,Web
1558,568,2025-05-04,Cancelled,Mobile
1559,244,2025-07-06,Returned,Mobile
1560,985,2025-05-27,Returned,Alexa
1561,935,2025-10-15,Processing,Mobile
1562,604,2025-04-11,Returned,Alexa
1563,958,2025-05-11,Returned,Alexa
1564,810,2025-12-26,Cancelled,Web
1565,156,2025-10-08,Cancelled,Mobile
1566,266,2025-03-06,Returned,Alexa
1567,232,2025-02-08,Delivered,Web
1568,966,2025-06-04,Shipped,Alexa
1569,148,2025-09-19,Cancelled,Alexa
1570,612,2025-05-28,Cancelled,Web
1571,890,2025-08-16,Delivered,Mobile
1572,428,2025-12-19,Cancelled,Alexa
1573,166,2025-05-23,Shipped,Alexa
1574,326,2025-04-26,Shipped,Web
1575,860,2025-09-30,Processing,Alexa
1576,761,2025-05-13,Shipped,Mobile
1577,200,2025-04-17,Delivered,Web
1578,183,2025-04-28,Shipped,Mobile
1579,567,2025-05-31,Returned,Web
1580,614,2025-11-07,Processing,Alexa
1581,294,2025-09-14,Shipped,Mobile
1582,567,2025-03-09,Processing,Web
1583,477,2025-01-19,Cancelled,Mobile
1584,674,2025-10-19,Returned,Web
1585,62,2025-08-15,Cancelled,Mobile
1586,292,2025-01-25,Shipped,Alexa
1587,563,2025-09-27,Cancelled,Web
1588,684,2025-03-11,Processing,Mobile
1589,57,2025-03-12,Processing,Web
1590,42,2025-06-11,Cancelled,Mobile
1591,670,2025-01-31,Cancelled,Alexa
1592,607,2025-01-29,Cancelled,Mobile
1593,100,2025-05-22,Returned,Mobile
1594,87,2025-11-23,Returned,Mobile
1595,342,2025-02-02,Cancelled,Alexa
1596,137,2025-02-21,Cancelled,Alexa
1597,156,2025-05-21,Shipped,Web
1598,723,2025-10-28,Shipped,Web
1599,928,2025-06-14,Returned,Web
1600,507,2025-09-27,Shipped,Mobile
1601,618,2025-11-02,Delivered,Alexa
1602,252,2025-05-21,Shipped,Web
1603,43,2025-08-21,Returned,Web
1604,861,2025-04-30,Returned,Alexa
1605,161,2025-11-06,Processing,Web
1606,485,2025-04-14,Cancelled,Alexa
1607,40,2025-08-23,Cancelled,Alexa
1608,583,2025-10-29,Returned,Web
1609,536,2025-05-24,Shipped,Mobile
1610,178,2025-09-11,Returned,Mobile
1611,270,2025-07-21,Cancelled,Web
1612,698,2025-12-19,Returned,Web
1613,353,2025-01-27,Shipped,Alexa
1614,641,2025-05-11,Delivered,Mobile
1615,163,2025-12-21,Processing,Web
1616,364,2025-02-06,Delivered,Mobile
1617,155,2025-04-16,Processing,Web
1618,231,2025-09-01,Delivered,Web
1619,193,2025-12-23,Shipped,Mobile
1620,803,2025-06-11,Delivered,Alexa
1621,70,2025-01-20,Shipped,Alexa
1622,428,2025-09-30,Delivered,Mobile
1623,327,2025-04-21,Cancelled,Web
1624,61,2025-06-12,Delivered,Web
1625,710,2025-09-27,Cancelled,Alexa
1626,646,2025-04-01,Delivered,Mobile
1627,158,2025-11-25,Delivered,Alexa
1628,96,2025-02-27,Cancelled,Web
1629,979,2025-05-14,Cancelled,Alexa
1630,652,2025-06-22,Cancelled,Web
1631,483,2025-11-29,Shipped,Alexa
1632,225,2025-01-04,Processing,Web
1633,905,2025-11-30,Delivered,Alexa
1634,614,2025-01-05,Returned,Web
1635,250,2025-06-11,Cancelled,Mobile
1636,835,2025-06-13,Delivered,Web
1637,519,2025-04-26,Cancelled,Mobile
1638,310,2025-10-30,Shipped,Web
1639,935,2025-04-15,Delivered,Web
1640,730,2025-11-06,Returned,Web
1641,641,2025-12-04,Returned,Web
1642,401,2025-03-10,Delivered,Alexa
1643,602,2025-04-16,Delivered,Web
1644,400,2025-10-28,Returned,Web
1645,87,2025-07-29,Delivered,Web
1646,715,2025-06-15,Shipped,Mobile
1647,686,2025-10-01,Processing,Mobile
1648,327,2025-12-04,Delivered,Web
1649,910,2025-08-26,Delivered,Mobile
1650,247,2025-04-17,Cancelled,Mobile
1651,900,2025-09-13,Delivered,Alexa
1652,629,2025-06-28,Delivered,Mobile
1653,386,2025-11-18,Returned,Alexa
1654,101,2025-03-20,Cancelled,Alexa
1655,672,2025-10-12,Processing,Web
1656,453,2025-12-29,Delivered,Web
1657,435,2025-10-26,Returned,Alexa
1658,890,2025-11-14,Delivered,Web
1659,223,2025-06-23,Cancelled,Web
1660,360,2025-12-07,Cancelled,Mobile
1661,819,2025-08-04,Cancelled,Web
1662,317,2025-02-12,Cancelled,Web
1663,119,2025-12-26,Shipped,Mobile
1664,15,2025-04-05,Delivered,Web
1665,906,2025-03-26,Returned,Mobile
1666,980,2025-06-07,Shipped,Mobile
1667,194,2025-11-13,Returned,Alexa
1668,924,2025-04-02,Returned,Web
1669,327,2025-01-09,Delivered,Mobile
1670,915,2025-09-27,Processing,Web
1671,606,2025-12-04,Delivered,Mobile
1672,444,2025-04-30,Shipped,Mobile
1673,967,2025-08-21,Delivered,Web
1674,504,2025-07-08,Processing,Web
1675,232,2025-01-21,Returned,Mobile
1676,796,2025-09-11,Processing,Web
1677,624,2025-10-19,Processing,Web
1678,615,2025-02-13,Delivered,Alexa
1679,329,2025-02-04,Returned,Mobile
1680,741,2025-10-20,Cancelled,Web
1681,113,2025-07-15,Returned,Web
1682,263,2025-04-20,Shipped,Web
1683,523,2025-12-01,Shipped,Web
1684,95,2025-05-29,Returned,Mobile
1685,206,2025-12-26,Cancelled,Mobile
1686,331,2025-03-12,Returned,Mobile
1687,953,2025-03-31,Cancelled,Mobile
1688,75,2025-03-02,Shipped,Mobile
1689,804,2025-11-03,Cancelled,Web
1690,57,2025-07-12,Returned,Alexa
1691,540,2025-12-08,Processing,Alexa
1692,372,2025-04-01,Delivered,Alexa
1693,935,2025-09-25,Returned,Web
1694,804,2025-10-30,Returned,Mobile
1695,175,2025-01-24,Processing,Mobile
1696,463,2025-03-10,Returned,Alexa
1697,532,2025-08-29,Shipped,Web
1698,342,2025-02-14,Shipped,Mobile
1699,981,2025-10-10,Processing,Alexa
1700,672,2025-10-29,Cancelled,Web
1701,107,2025-03-13,Delivered,Alexa
1702,672,2025-09-13,Cancelled,Alexa
1703,389,2025-05-22,Delivered,Alexa
1704,319,2025-05-20,Shipped,Alexa
1705,94,2025-03-29,Returned,Web
1706,661,2025-02-23,Shipped,Alexa
1707,656,2025-06-01,Processing,Alexa
1708,892,2025-11-17,Processing,Web
1709,750,2025-03-16,Shipped,Mobile
1710,683,2025-11-05,Shipped,Web
1711,938,2025-10-23,Cancelled,Web
1712,57,2025-10-23,Cancelled,Alexa
1713,805,2025-06-28,Cancelled,Web
1714,33,2025-07-30,Shipped,Mobile
1715,161,2025-02-14,Delivered,Alexa
1716,643,2025-08-10,Cancelled,Alexa
1717,544,2025-06-10,Returned,Alexa
1718,719,2025-06-28,Processing,Web
1719,26,2025-06-18,Returned,Mobile
1720,362,2025-02-25,Cancelled,Mobile
1721,335,2025-11-26,Cancelled,Alexa
1722,125,2025-02-06,Shipped,Mobile
1723,515,2025-03-14,Delivered,Alexa
1724,316,2025-06-30,Processing,Mobile
1725,86,2025-09-13,Delivered,Web
1726,517,2025-05-24,Cancelled,Alexa
1727,24,2025-05-16,Cancelled,Alexa
1728,121,2025-01-29,Cancelled,Mobile
1729,939,2025-11-09,Processing,Web
1730,697,2025-04-20,Shipped,Mobile
1731,740,2025-08-25,Returned,Alexa
1732,532,2025-11-04,Delivered,Mobile
1733,159,2025-09-29,Processing,Mobile
1734,492,2025-10-13,Cancelled,Web
1735,358,2025-01-17,Processing,Web
1736,464,2025-11-14,Shipped,Web
1737,179,2025-02-27,Shipped,Alexa
1738,533,2025-03-18,Shipped,Mobile
1739,919,2025-07-14,Shipped,Alexa
1740,689,2025-07-02,Shipped,Alexa
1741,742,2025-06-10,Shipped,Web
1742,721,2025-12-26,Delivered,Web
1743,986,2025-05-10,Processing,Web
1744,605,2025-05-14,Shipped,Mobile
1745,162,2025-12-31,Returned,Alexa
1746,436,2025-01-27,Returned,Mobile
1747,136,2025-12-29,Processing,Alexa
1748,40,2025-01-19,Processing,Mobile
1749,728,2025-02-08,Returned,Alexa
1750,421,2025-11-29,Returned,Web
1751,770,2025-07-15,Processing,Web
1752,269,2025-11-24,Delivered,Alexa
1753,268,2025-10-19,Delivered,Alexa
1754,780,2025-09-01,Processing,Alexa
1755,86,2025-03-29,Shipped,Web
1756,581,2025-03-26,Shipped,Web
1757,876,2025-03-19,Processing,Alexa
1758,527,2025-12-28,Processing,Alexa
1759,608,2025-09-12,Delivered,Alexa
1760,564,2025-09-24,Cancelled,Mobile
1761,173,2025-07-04,Returned,Web
1762,205,2025-11-15,Shipped,Web
1763,961,2025-11-08,Delivered,Alexa
1764,199,2025-02-19,Cancelled,Web
1765,833,2025-09-27,Delivered,Mobile
1766,316,2025-02-16,Processing,Alexa
1767,993,2025-12-02,Cancelled,Mobile
1768,214,2025-02-17,Delivered,Alexa
1769,320,2025-02-20,Returned,Alexa
1770,210,2025-01-02,Delivered,Mobile
1771,146,2025-02-02,Shipped,Web
1772,400,2025-11-22,Returned,Web
1773,524,2025-02-19,Cancelled,Alexa
1774,631,2025-04-26,Delivered,Web
1775,743,2025-09-07,Shipped,Alexa
1776,111,2025-03-31,Cancelled,Mobile
1777,893,2025-12-08,Returned,Alexa
1778,121,2025-01-22,Shipped,Alexa
1779,412,2025-11-18,Cancelled,Web
1780,925,2025-03-25,Processing,Alexa
1781,981,2025-05-25,Delivered,Mobile
1782,765,2025-01-14,Returned,Alexa
1783,75,2025-08-06,Processing,Web
1784,993,2025-03-27,Returned,Alexa
1785,38,2025-03-11,Shipped,Web
1786,433,2025-01-25,Returned,Mobile
1787,550,2025-07-31,Cancelled,Web
1788,904,2025-03-17,Processing,Web
1789,814,2025-08-15,Processing,Mobile
1790,563,2025-04-02,Delivered,Alexa
1791,108,2025-05-03,Delivered,Alexa
1792,661,2025-06-21,Returned,Mobile
1793,800,2025-01-30,Shipped,Alexa
1794,994,2025-09-30,Cancelled,Web
1795,755,2025-11-29,Processing,Mobile
1796,131,2025-01-02,Cancelled,Mobile
1797,815,2025-09-14,Shipped,Web
1798,930,2025-01-16,Processing,Mobile
1799,431,2025-04-20,Returned,Web
1800,194,2025-07-08,Returned,Web
1801,583,2025-07-09,Cancelled,Alexa
1802,486,2025-03-10,Shipped,Alexa
1803,193,2025-09-07,Processing,Alexa
1804,662,2025-09-15,Cancelled,Alexa
1805,974,2025-05-21,Shipped,Alexa
1806,332,2025-01-02,Cancelled,Alexa
1807,946,2025-07-26,Returned,Mobile
1808,708,2025-09-11,Cancelled,Mobile
1809,199,2025-04-14,Delivered,Alexa
1810,463,2025-06-24,Cancelled,Alexa
1811,376,2025-02-22,Processing,Alexa
1812,988,2025-02-21,Cancelled,Web
1813,484,2025-01-29,Returned,Alexa
1814,989,2025-12-01,Returned,Alexa
1815,11,2025-02-23,Shipped,Alexa
1816,572,2025-02-08,Shipped,Alexa
1817,476,2025-01-28,Shipped,Alexa
1818,794,2025-08-02,Processing,Mobile
1819,4,2025-08-10,Cancelled,Alexa
1820,159,2025-01-27,Shipped,Mobile
1821,629,2025-11-20,Shipped,Mobile
1822,507,2025-04-05,Delivered,Mobile
1823,683,2025-04-23,Delivered,Web
1824,823,2025-03-20,Processing,Web
1825,984,2025-01-20,Returned,Web
1826,514,2025-09-07,Shipped,Mobile
1827,835,2025-01-19,Returned,Web
1828,47,2025-04-29,Delivered,Alexa
1829,379,2025-06-29,Shipped,Web
1830,735,2025-11-18,Cancelled,Alexa
1831,358,2025-08-11,Delivered,Mobile
1832,884,2025-09-04,Cancelled,Alexa
1833,443,2025-02-19,Cancelled,Alexa
1834,882,2025-01-25,Delivered,Mobile
1835,190,2025-11-06,Returned,Mobile
1836,678,2025-04-25,Processing,Mobile
1837,615,2025-01-24,Shipped,Alexa
1838,84,2025-07-12,Cancelled,Web
1839,145,2025-03-11,Cancelled,Alexa
1840,748,2025-05-08,Cancelled,Alexa
1841,350,2025-04-05,Returned,Mobile
1842,851,2025-07-25,Shipped,Web
1843,549,2025-07-20,Cancelled,Alexa
1844,902,2025-10-14,Shipped,Mobile
1845,445,2025-04-20,Processing,Mobile
1846,773,2025-10-08,Shipped,Mobile
1847,703,2025-02-20,Processing,Web
1848,688,2025-03-23,Shipped,Alexa
1849,457,2025-05-31,Delivered,Web
1850,74,2025-02-05,Delivered,Mobile
1851,381,2025-02-15,Returned,Mobile
1852,579,2025-09-26,Shipped,Web
1853,380,2025-05-19,Delivered,Alexa
1854,107,2025-04-26,Shipped,Alexa
1855,35,2025-10-30,Shipped,Alexa
1856,29,2025-07-29,Returned,Mobile
1857,179,2025-04-10,Delivered,Web
1858,496,2025-06-06,Delivered,Mobile
1859,426,2025-03-25,Delivered,Web
1860,192,2025-11-11,Delivered,Mobile
1861,892,2025-05-08,Returned,Mobile
1862,117,2025-01-07,Processing,Mobile
1863,549,2025-10-05,Shipped,Alexa
1864,758,2025-10-23,Cancelled,Alexa
1865,115,2025-06-19,Cancelled,Alexa
1866,748,2025-12-16,Shipped,Mobile
1867,567,2025-07-30,Delivered,Web
1868,756,2025-09-29,Shipped,Alexa
1869,35,2025-04-02,Delivered,Mobile
1870,192,2025-04-29,Delivered,Web
1871,96,2025-09-30,Returned,Web
1872,790,2025-12-06,Returned,Web
1873,338,2025-06-23,Cancelled,Alexa
1874,589,2025-03-14,Cancelled,Web
1875,99,2025-11-18,Cancelled,Alexa
1876,187,2025-02-28,Shipped,Web
1877,340,2025-11-20,Processing,Web
1878,65,2025-10-25,Shipped,Web
1879,52,2025-03-12,Delivered,Web
1880,752,2025-09-19,Shipped,Alexa
1881,809,2025-07-25,Delivered,Web
1882,255,2025-07-19,Delivered,Alexa
1883,707,2025-06-08,Returned,Alexa
1884,922,2025-04-19,Shipped,Mobile
1885,706,2025-05-08,Cancelled,Mobile
1886,707,2025-03-10,Shipped,Mobile
1887,951,2025-12-30,Processing,Web
1888,407,2025-05-25,Cancelled,Web
1889,219,2025-11-27,Delivered,Web
1890,385,2025-01-15,Delivered,Mobile
1891,106,2025-10-03,Returned,Web
1892,985,2025-01-26,Cancelled,Alexa
1893,684,2025-03-06,Shipped,Web
1894,982,2025-10-14,Shipped,Mobile
1895,328,2025-01-18,Shipped,Mobile
1896,198,2025-07-18,Shipped,Web
1897,701,2025-04-09,Shipped,Web
1898,209,2025-01-23,Delivered,Mobile
1899,919,2025-07-22,Shipped,Mobile
1900,110,2025-10-18,Delivered,Web
1901,616,2025-08-05,Shipped,Alexa
1902,800,2025-04-08,Delivered,Alexa
1903,710,2025-12-31,Delivered,Alexa
1904,256,2025-07-19,Returned,Mobile
1905,140,2025-11-20,Returned,Mobile
1906,310,2025-10-17,Returned,Mobile
1907,105,2025-10-23,Shipped,Mobile
1908,646,2025-11-21,Delivered,Alexa
1909,474,2025-10-10,Returned,Web
1910,170,2025-12-22,Shipped,Web
1911,430,2025-08-28,Returned,Web
1912,40,2025-01-15,Returned,Mobile
1913,64,2025-08-26,Cancelled,Web
1914,730,2025-06-28,Returned,Web
1915,142,2025-08-15,Processing,Mobile
1916,27,2025-03-17,Processing,Mobile
1917,286,2025-09-26,Processing,Web
1918,599,2025-08-10,Returned,Alexa
1919,42,2025-03-17,Returned,Web
1920,845,2025-06-13,Returned,Web
1921,514,2025-07-02,Delivered,Alexa
1922,641,2025-01-11,Delivered,Alexa
1923,148,2025-06-04,Delivered,Mobile
1924,201,2025-04-13,Shipped,Alexa
1925,607,2025-12-11,Returned,Mobile
1926,456,2025-05-08,Returned,Web
1927,257,2025-04-17,Shipped,Mobile
1928,754,2025-05-07,Delivered,Web
1929,525,2025-12-14,Shipped,Mobile
1930,180,2025-01-25,Delivered,Alexa
1931,155,2025-12-20,Delivered,Alexa
1932,983,2025-07-05,Cancelled,Alexa
1933,990,2025-02-15,Returned,Alexa
1934,482,2025-06-06,Returned,Web
1935,978,2025-05-20,Cancelled,Web
1936,628,2025-07-07,Shipped,Alexa
1937,86,2025-08-16,Shipped,Alexa
1938,841,2025-12-11,Processing,Alexa
1939,31,2025-07-23,Returned,Mobile
1940,78,2025-03-06,Cancelled,Mobile
1941,169,2025-04-25,Shipped,Web
1942,16,2025-01-05,Delivered,Alexa
1943,15,2025-01-28,Processing,Web
1944,943,2025-01-02,Processing,Web
1945,262,2025-02-18,Cancelled,Alexa
1946,755,2025-08-05,Shipped,Web
1947,511,2025-04-26,Shipped,Mobile
1948,489,2025-02-03,Delivered,Web
1949,350,2025-02-28,Delivered,Alexa
1950,780,2025-01-28,Delivered,Web
1951,616,2025-12-28,Returned,Mobile
1952,352,2025-03-01,Delivered,Alexa
1953,978,2025-10-12,Cancelled,Web
1954,43,2025-07-26,Cancelled,Alexa
1955,659,2025-02-04,Cancelled,Web
1956,516,2025-10-16,Processing,Alexa
1957,169,2025-04-25,Returned,Mobile
1958,672,2025-11-18,Cancelled,Alexa
1959,624,2025-11-21,Delivered,Mobile
1960,34,2025-10-11,Processing,Alexa
1961,800,2025-09-23,Processing,Mobile
1962,807,2025-07-28,Cancelled,Web
1963,809,2025-10-28,Cancelled,Web
1964,515,2025-02-24,Shipped,Mobile
1965,620,2025-10-29,Processing,Web
1966,809,2025-11-24,Shipped,Mobile
1967,557,2025-12-02,Shipped,Alexa
1968,136,2025-12-12,Delivered,Mobile
1969,626,2025-05-26,Delivered,Alexa
1970,702,2025-12-02,Shipped,Mobile
1971,187,2025-11-14,Shipped,Alexa
1972,992,2025-01-15,Returned,Web
1973,419,2025-11-19,Returned,Alexa
1974,857,2025-12-05,Processing,Mobile
1975,338,2025-12-11,Processing,Web
1976,685,2025-11-17,Shipped,Mobile
1977,155,2025-04-27,Processing,Mobile
1978,646,2025-05-11,Processing,Alexa
1979,308,2025-05-01,Delivered,Web
1980,234,2025-07-04,Returned,Mobile
1981,161,2025-02-24,Cancelled,Web
1982,93,2025-09-21,Cancelled,Web
1983,129,2025-04-07,Delivered,Web
1984,804,2025-10-11,Shipped,Web
1985,798,2025-12-26,Processing,Web
1986,326,2025-07-17,Returned,Alexa
1987,610,2025-09-06,Cancelled,Mobile
1988,255,2025-09-27,Cancelled,Alexa
1989,190,2025-09-06,Cancelled,Mobile
1990,343,2025-04-29,Processing,Web
1991,769,2025-03-05,Cancelled,Web
1992,335,2025-01-14,Processing,Web
1993,412,2025-09-10,Returned,Web
1994,23,2025-03-08,Shipped,Alexa
1995,244,2025-05-29,Cancelled,Web
1996,142,2025-05-15,Returned,Web
1997,763,2025-09-05,Delivered,Alexa
1998,887,2025-12-26,Cancelled,Web
1999,379,2025-02-09,Cancelled,Alexa
2000,204,2025-11-16,Cancelled,Mobile
2001,596,2025-01-11,Cancelled,Mobile
2002,179,2025-05-13,Shipped,Alexa
2003,604,2025-03-11,Delivered,Alexa
2004,333,2025-06-14,Returned,Mobile
2005,491,2025-07-19,Cancelled,Mobile
2006,776,2025-05-20,Delivered,Mobile
2007,706,2025-09-28,Shipped,Web
2008,157,2025-06-17,Shipped,Web
2009,351,2025-12-25,Shipped,Alexa
2010,914,2025-06-06,Cancelled,Web
2011,209,2025-05-25,Shipped,Alexa
2012,34,2025-11-08,Cancelled,Web
2013,693,2025-04-18,Returned,Web
2014,30,2025-08-21,Shipped,Mobile
2015,715,2025-07-14,Cancelled,Web
2016,850,2025-08-12,Processing,Alexa
2017,76,2025-06-10,Shipped,Mobile
2018,330,2025-03-06,Cancelled,Web
2019,51,2025-11-03,Cancelled,Mobile
2020,911,2025-05-14,Delivered,Web
2021,127,2025-09-20,Returned,Web
2022,871,2025-09-21,Delivered,Alexa
2023,320,2025-01-15,Processing,Alexa
2024,999,2025-11-22,Returned,Alexa
2025,915,2025-03-26,Shipped,Mobile
2026,83,2025-06-01,Processing,Alexa
