PaymentID,OrderID,Method,Amount,PaymentStatus
1486,1486,Mastercard,10293.29,Refunded
1487,1487,Gift Card,4972.33,Paid
1488,1488,Visa,13466.08,Paid
1489,1489,Gift Card,8179.28,Paid
1490,1490,Mastercard,5586.4,Paid
1491,1491,Gift Card,5646.09,Paid
1492,1492,Mastercard,3129.8,Paid
1493,1493,Gift Card,3181.42,Paid
1494,1494,Mastercard,2880.98,Paid
1495,1495,Gift Card,10205.43,Refunded
1496,1496,PayPal,5465.16,Refunded
1497,1497,Mastercard,9779.35,Paid
1498,1498,PayPal,872.63,Paid
1499,1499,Gift Card,1131.64,Paid
1500,1500,PayPal,12052.85,Paid
1501,1501,Mastercard,5460.44,Paid
1502,1502,Visa,962.25,Refunded
1503,1503,UPI,9592.76,Refunded
1504,1504,Visa,17032.27,Paid
1505,1505,UPI,4001.88,Refunded
1506,1506,Mastercard,8028.4,Paid
1507,1507,Gift Card,880.19,Paid
1508,1508,UPI,6332.27,Paid
1509,1509,Gift Card,7388.18,Refunded
1510,1510,Mastercard,4956.81,Refunded
1511,1511,Mastercard,2722.12,Refunded
1512,1512,Gift Card,3364.84,Refunded
1513,1513,Visa,12310.48,Paid
1514,1514,UPI,361.14,Paid
1515,1515,Gift Card,8903.66,Refunded
1516,1516,UPI,13448.54,Paid
1517,1517,PayPal,5049.55,Paid
1518,1518,UPI,6753.77,Paid
1519,1519,Gift Card,6600.86,Paid
1520,1520,PayPal,826.18,Paid
1521,1521,UPI,6641.22,Paid
1522,1522,Visa,11247.81,Paid
1523,1523,Mastercard,8035.61,Paid
1524,1524,PayPal,3211.98,Paid
1525,1525,Mastercard,4280.13,Refunded
1526,1526,UPI,726.59,Paid
1527,1527,PayPal,5606.41,Paid
1528,1528,Gift Card,12015.75,Paid
1529,1529,PayPal,5945.63,Paid
1530,1530,Gift Card,1346.1,Paid
1531,1531,Mastercard,2427.17,Paid
1532,1532,UPI,989.04,Paid
1533,1533,UPI,5014.18,Paid
1534,1534,Gift Card,899.76,Paid
1535,1535,PayPal,5307.25,Paid
1536,1536,PayPal,5054.8,Refunded
1537,1537,Visa,7753.58,Paid
1538,1538,UPI,8852.86,Paid
1539,1539,Mastercard,5908.68,Paid
1540,1540,PayPal,7329.08,Paid
1541,1541,Visa,1835.86,Paid
1542,1542,UPI,390.71,Paid
1543,1543,PayPal,5843.35,Paid
1544,1544,PayPal,13660.97,Paid
1545,1545,Visa,127.18,Paid
1546,1546,UPI,1924.52,Paid
1547,1547,Visa,9658.39,Refunded
1548,1548,PayPal,13690.14,Paid
1549,1549,PayPal,5747.72,Paid
1550,1550,Mastercard,9575.12,Paid
1551,1551,UPI,4601.58,Paid
1552,1552,Visa,93.6,Paid
1553,1553,Visa,6014.87,Paid
1554,1554,UPI,2086.81,Paid
1555,1555,Visa,3109.75,Paid
1556,1556,Mastercard,8837.05,Refunded
1557,1557,Mastercard,11979.32,Paid
1558,1558,Mastercard,8204.48,Refunded
1559,1559,UPI,13313.39,Paid
1560,1560,UPI,18111.86,Paid
1561,1561,UPI,6715.25,Paid
1562,1562,Mastercard,10679.23,Paid
1563,1563,Gift Card,489.87,Paid
1564,1564,Gift Card,10048.01,Refunded
1565,1565,Visa,7783.69,Refunded
1566,1566,UPI,3443.87,Paid
1567,1567,Visa,214.8,Paid
1568,1568,Gift Card,2119.28,Paid
1569,1569,Mastercard,5513.25,Refunded
1570,1570,UPI,12888.72,Refunded
1571,1571,UPI,1129.66,Paid
1572,1572,PayPal,1419.08,Refunded
1573,1573,Mastercard,3392.02,Paid
1574,1574,Gift Card,10559.29,Paid
1575,1575,UPI,2119.08,Paid
1576,1576,Gift Card,8546.3,Paid
1577,1577,Mastercard,4861.8,Paid
1578,1578,Visa,7808.75,Paid
1579,1579,PayPal,1408.19,Paid
1580,1580,UPI,1282.12,Paid
1581,1581,Gift Card,15916.49,Paid
1582,1582,UPI,11385.07,Paid
1583,1583,Gift Card,8171.75,Refunded
1584,1584,UPI,5015.45,Paid
1585,1585,Visa,407.56,Refunded
1586,1586,Mastercard,2407.43,Paid
1587,1587,Mastercard,4690.65,Refunded
1588,1588,UPI,9453.22,Paid
1589,1589,Visa,1210.17,Paid
1590,1590,Mastercard,2112.2,Refunded
1591,1591,Mastercard,3811.17,Refunded
1592,1592,Gift Card,4192.01,Refunded
1593,1593,UPI,12587.02,Paid
1594,1594,Visa,14354.69,Paid
1595,1595,Visa,13457.06,Refunded
1596,1596,PayPal,10995.56,Refunded
1597,1597,Gift Card,410.34,Paid
1598,1598,Gift Card,15456.8,Paid
1599,1599,Gift Card,6630.07,Paid
1600,1600,Mastercard,8538.12,Paid
1601,1601,UPI,9867.13,Paid
1602,1602,PayPal,12158.52,Paid
1603,1603,UPI,6386.33,Paid
1604,1604,Visa,2587.44,Paid
1605,1605,PayPal,8545.59,Paid
1606,1606,UPI,6665.11,Refunded
1607,1607,Visa,11287.13,Refunded
1608,1608,Mastercard,8154.01,Paid
1609,1609,Gift Card,11570.15,Paid
1610,1610,PayPal,3211.31,Paid
1611,1611,UPI,2332.78,Refunded
1612,1612,Gift Card,2848.74,Paid
1613,1613,UPI,10477.07,Paid
1614,1614,PayPal,1407.65,Paid
1615,1615,Visa,13281.14,Paid
1616,1616,PayPal,7324.59,Paid
1617,1617,Mastercard,2306.09,Paid
1618,1618,Mastercard,2090.25,Paid
1619,1619,Gift Card,1192.31,Paid
1620,1620,Visa,15163.25,Paid
1621,1621,Visa,7612.45,Paid
1622,1622,Mastercard,2531.22,Paid
1623,1623,Visa,8058.22,Refunded
1624,1624,Mastercard,2374.23,Paid
1625,1625,PayPal,4283.17,Refunded
1626,1626,Visa,221.59,Paid
1627,1627,PayPal,3919.7,Paid
1628,1628,UPI,7029.65,Refunded
1629,1629,UPI,2064.51,Refunded
1630,1630,PayPal,4835.23,Refunded
1631,1631,Mastercard,3453.22,Paid
1632,1632,Visa,3219.22,Paid
1633,1633,UPI,14800.24,Paid
1634,1634,Mastercard,9316.56,Paid
1635,1635,UPI,2394.33,Refunded
1636,1636,Mastercard,13260.22,Paid
1637,1637,Visa,7772.86,Refunded
1638,1638,Gift Card,2078.28,Paid
1639,1639,UPI,7019.21,Paid
1640,1640,UPI,3550.35,Paid
1641,1641,PayPal,14447.25,Paid
1642,1642,Gift Card,9977.34,Paid
1643,1643,Visa,12704.75,Paid
1644,1644,Visa,6803.68,Paid
1645,1645,Visa,14198.73,Paid
1646,1646,Visa,248.72,Paid
1647,1647,Visa,4629.41,Paid
1648,1648,PayPal,11848.17,Paid
1649,1649,Visa,5437.63,Paid
1650,1650,Mastercard,5378.9,Refunded
1651,1651,Mastercard,12598.48,Paid
1652,1652,Visa,1520.6,Paid
1653,1653,Gift Card,10141.24,Paid
1654,1654,Visa,8889.77,Refunded
1655,1655,Mastercard,10234.79,Paid
1656,1656,Gift Card,9925.86,Paid
1657,1657,PayPal,10376.95,Paid
1658,1658,Gift Card,6512.83,Paid
1659,1659,UPI,1239.27,Refunded
1660,1660,UPI,7354.23,Refunded
1661,1661,PayPal,9313.99,Refunded
1662,1662,UPI,4516.53,Refunded
1663,1663,Gift Card,4802.37,Paid
1664,1664,PayPal,1605.95,Paid
1665,1665,Visa,1949.34,Paid
1666,1666,Mastercard,1393.28,Paid
1667,1667,Gift Card,433.29,Paid
1668,1668,PayPal,11606.22,Paid
1669,1669,PayPal,12994.17,Paid
1670,1670,Gift Card,4883.67,Paid
1671,1671,Mastercard,1561.81,Paid
1672,1672,Visa,4908.23,Paid
1673,1673,Mastercard,6077.5,Paid
1674,1674,Mastercard,12041.74,Paid
1675,1675,Visa,8735.02,Paid
1676,1676,Gift Card,2495.99,Paid
1677,1677,Gift Card,3527.59,Paid
1678,1678,Visa,2821.42,Paid
1679,1679,Gift Card,3837.4,Paid
1680,1680,Mastercard,6964.39,Refunded
1681,1681,UPI,10133.36,Paid
1682,1682,PayPal,603.6,Paid
1683,1683,Mastercard,4538.04,Paid
1684,1684,UPI,5317.47,Paid
1685,1685,Gift Card,13267.26,Refunded
1686,1686,PayPal,11014.21,Paid
1687,1687,Gift Card,7652.38,Refunded
1688,1688,PayPal,9523.61,Paid
1689,1689,Visa,7654.97,Refunded
1690,1690,Mastercard,1539.52,Paid
1691,1691,Visa,7336.6,Paid
1692,1692,Mastercard,1185,Paid
1693,1693,Visa,8463.36,Paid
1694,1694,UPI,1906.82,Paid
1695,1695,UPI,5714.49,Paid
1696,1696,UPI,3233.91,Paid
1697,1697,Visa,6832.01,Paid
1698,1698,PayPal,2654.82,Paid
1699,1699,Mastercard,451.65,Paid
1700,1700,Mastercard,5512.9,Refunded
1701,1701,Visa,2501.37,Paid
1702,1702,Gift Card,597.11,Refunded
1703,1703,PayPal,5782.65,Paid
1704,1704,UPI,2078.93,Paid
1705,1705,Mastercard,6901.43,Paid
1706,1706,PayPal,10688.96,Paid
1707,1707,Mastercard,10051.29,Paid
1708,1708,Mastercard,19265.53,Paid
1709,1709,Mastercard,9332.01,Paid
1710,1710,Gift Card,8045.21,Paid
1711,1711,Mastercard,6120.47,Refunded
1712,1712,UPI,9071.78,Refunded
1713,1713,PayPal,7494.67,Refunded
1714,1714,PayPal,3614.53,Paid
1715,1715,UPI,873.71,Paid
1716,1716,Mastercard,9461.57,Refunded
1717,1717,Visa,3113.87,Paid
1718,1718,Gift Card,5607.09,Paid
1719,1719,Visa,4310.78,Paid
1720,1720,Mastercard,10256.23,Refunded
1721,1721,PayPal,434.14,Refunded
1722,1722,Mastercard,7652.87,Paid
1723,1723,PayPal,10412.62,Paid
1724,1724,PayPal,11960.43,Paid
1725,1725,UPI,4048.87,Paid
1726,1726,Visa,11729.36,Refunded
1727,1727,Visa,6501.52,Refunded
1728,1728,Visa,10630.74,Refunded
1729,1729,Mastercard,1966.65,Paid
1730,1730,Mastercard,6603.39,Paid
1731,1731,Mastercard,8111.2,Paid
1732,1732,PayPal,11645.16,Paid
1733,1733,PayPal,8197.13,Paid
1734,1734,Gift Card,5578.62,Refunded
1735,1735,UPI,10202.04,Paid
1736,1736,UPI,10181.16,Paid
1737,1737,Mastercard,10565.39,Paid
1738,1738,Mastercard,3103.54,Paid
1739,1739,Mastercard,8100.93,Paid
1740,1740,Visa,6208.82,Paid
1741,1741,UPI,8485.64,Paid
1742,1742,Gift Card,4428.5,Paid
1743,1743,Visa,5497.96,Paid
1744,1744,Mastercard,10940.18,Paid
1745,1745,Gift Card,1426.17,Paid
1746,1746,UPI,5705.06,Paid
1747,1747,UPI,7641.95,Paid
1748,1748,PayPal,8926.55,Paid
1749,1749,Mastercard,9723.47,Paid
1750,1750,Gift Card,16931.62,Paid
1751,1751,Gift Card,9214.48,Paid
1752,1752,UPI,6215.55,Paid
1753,1753,UPI,17437.71,Paid
1754,1754,PayPal,17122.3,Paid
1755,1755,Mastercard,6612.07,Paid
1756,1756,Mastercard,4934.81,Paid
1757,1757,Visa,11209.28,Paid
1758,1758,PayPal,3541.61,Paid
1759,1759,Mastercard,3698.9,Paid
1760,1760,Mastercard,13672.62,Refunded
1761,1761,UPI,1090.57,Paid
1762,1762,Visa,4062.31,Paid
1763,1763,Mastercard,2975.19,Paid
1764,1764,Visa,1000.06,Refunded
1765,1765,Gift Card,8216.81,Paid
1766,1766,UPI,5425.75,Paid
1767,1767,Mastercard,6017.1,Refunded
1768,1768,PayPal,17146.72,Paid
1769,1769,Visa,7342.37,Paid
1770,1770,Visa,4548.9,Paid
1771,1771,Visa,1534.87,Paid
1772,1772,UPI,7719.94,Paid
1773,1773,Visa,361.14,Refunded
1774,1774,UPI,11377.39,Paid
1775,1775,Visa,2800.82,Paid
1776,1776,PayPal,9099.12,Refunded
1777,1777,Visa,13353.42,Paid
1778,1778,Mastercard,719.24,Paid
1779,1779,PayPal,10122.04,Refunded
1780,1780,PayPal,4635.67,Paid
1781,1781,Mastercard,5777.99,Paid
1782,1782,Gift Card,5237.95,Paid
1783,1783,Mastercard,4129.02,Paid
1784,1784,Visa,4684.26,Paid
1785,1785,Gift Card,3456.39,Paid
1786,1786,UPI,7476.55,Paid
1787,1787,Mastercard,5483.87,Refunded
1788,1788,PayPal,3568.28,Paid
1789,1789,Visa,5930.77,Paid
1790,1790,Visa,443.36,Paid
1791,1791,Mastercard,3725.06,Paid
1792,1792,PayPal,10823.4,Paid
1793,1793,UPI,6974.99,Paid
1794,1794,Gift Card,3223.86,Refunded
1795,1795,Visa,2569.08,Paid
1796,1796,UPI,10270.79,Refunded
1797,1797,Mastercard,8367.26,Paid
1798,1798,UPI,7817.73,Paid
1799,1799,Mastercard,2555.11,Paid
1800,1800,PayPal,7479.59,Paid
1801,1801,Visa,5565.2,Refunded
1802,1802,PayPal,943.88,Paid
1803,1803,Mastercard,1129.76,Paid
1804,1804,UPI,3456.02,Refunded
1805,1805,Visa,747.34,Paid
1806,1806,Gift Card,2267.3,Refunded
1807,1807,PayPal,5190.22,Paid
1808,1808,Gift Card,7156.98,Refunded
1809,1809,UPI,5123,Paid
1810,1810,PayPal,3969.82,Refunded
1811,1811,UPI,2263.77,Paid
1812,1812,PayPal,7230.19,Refunded
1813,1813,Mastercard,4658.74,Paid
1814,1814,PayPal,5122.67,Paid
1815,1815,Gift Card,2543.73,Paid
1816,1816,Visa,2144.43,Paid
1817,1817,Visa,6517.81,Paid
1818,1818,Gift Card,4149.32,Paid
1819,1819,UPI,5235.78,Refunded
1820,1820,Mastercard,4908.23,Paid
1821,1821,Gift Card,7841.19,Paid
1822,1822,Mastercard,1350.08,Paid
1823,1823,Gift Card,746.3,Paid
1824,1824,Mastercard,10138.57,Paid
1825,1825,Mastercard,15062.82,Paid
1826,1826,Mastercard,11962.42,Paid
1827,1827,Gift Card,14712.17,Paid
1828,1828,PayPal,9410.82,Paid
1829,1829,Mastercard,12592.49,Paid
1830,1830,Visa,11858.74,Refunded
1831,1831,Gift Card,5505.37,Paid
1832,1832,Mastercard,7636.49,Refunded
1833,1833,Mastercard,4096.79,Refunded
1834,1834,UPI,5848.18,Paid
1835,1835,PayPal,4349.08,Paid
1836,1836,Gift Card,7588.83,Paid
1837,1837,Mastercard,5821.33,Paid
1838,1838,PayPal,12023.09,Refunded
1839,1839,Gift Card,537.27,Refunded
1840,1840,Visa,6432.63,Refunded
1841,1841,Mastercard,9256.76,Paid
1842,1842,UPI,7339.97,Paid
1843,1843,UPI,3080.74,Refunded
1844,1844,Gift Card,1329.67,Paid
1845,1845,Visa,3322.87,Paid
1846,1846,UPI,13641.52,Paid
1847,1847,Gift Card,4076.11,Paid
1848,1848,Mastercard,6476.05,Paid
1849,1849,PayPal,11969.09,Paid
1850,1850,Mastercard,1123.44,Paid
1851,1851,Gift Card,6359.56,Paid
1852,1852,PayPal,7237.57,Paid
1853,1853,UPI,5151.64,Paid
1854,1854,Gift Card,2825.57,Paid
1855,1855,Gift Card,10926.58,Paid
1856,1856,UPI,7922.75,Paid
1857,1857,PayPal,6775.59,Paid
1858,1858,Gift Card,14431.37,Paid
1859,1859,Gift Card,10548.02,Paid
1860,1860,Mastercard,5108.23,Paid
1861,1861,Gift Card,892.07,Paid
1862,1862,Gift Card,2751.57,Paid
1863,1863,PayPal,5933.99,Paid
1864,1864,Gift Card,6176.24,Refunded
1865,1865,Mastercard,3056.98,Refunded
1866,1866,Mastercard,14692.6,Paid
1867,1867,PayPal,2166.46,Paid
1868,1868,Gift Card,1552.12,Paid
1869,1869,Mastercard,1239.27,Paid
1870,1870,UPI,6816.89,Paid
1871,1871,Visa,7605.03,Paid
1872,1872,Visa,10919.14,Paid
1873,1873,Mastercard,2796.48,Refunded
1874,1874,Gift Card,4909.32,Refunded
1875,1875,Mastercard,14807.74,Refunded
1876,1876,UPI,10078.76,Paid
1877,1877,UPI,11918.47,Paid
1878,1878,Visa,5422.5,Paid
1879,1879,Mastercard,386.83,Paid
1880,1880,Mastercard,6605.07,Paid
1881,1881,Visa,10503.41,Paid
1882,1882,Gift Card,2587.26,Paid
1883,1883,Visa,15007.94,Paid
1884,1884,PayPal,1763.38,Paid
1885,1885,UPI,3170.08,Refunded
1886,1886,Visa,3164.78,Paid
1887,1887,UPI,7848.14,Paid
1888,1888,Visa,3516.66,Refunded
1889,1889,Visa,2023.63,Paid
1890,1890,Mastercard,5420.68,Paid
1891,1891,UPI,3140.48,Paid
1892,1892,UPI,15784.99,Refunded
1893,1893,UPI,2357.39,Paid
1894,1894,Mastercard,1923.85,Paid
1895,1895,Visa,3087.88,Paid
1896,1896,Mastercard,6413.71,Paid
1897,1897,UPI,4171.65,Paid
1898,1898,Mastercard,7152.16,Paid
1899,1899,Visa,264.35,Paid
1900,1900,Mastercard,2284.59,Paid
1901,1901,Mastercard,4635.05,Paid
1902,1902,UPI,10012.92,Paid
1903,1903,Mastercard,6698.41,Paid
1904,1904,Visa,5751.37,Paid
1905,1905,Visa,5810.37,Paid
1906,1906,PayPal,1403.55,Paid
1907,1907,Gift Card,1840.62,Paid
1908,1908,Visa,14768.57,Paid
1909,1909,PayPal,2176.14,Paid
1910,1910,Mastercard,2651.12,Paid
1911,1911,PayPal,2895.67,Paid
1912,1912,UPI,2192.16,Paid
1913,1913,Visa,3486.43,Refunded
1914,1914,Visa,6861.75,Paid
1915,1915,Visa,9558.64,Paid
1916,1916,PayPal,1576.78,Paid
1917,1917,PayPal,11045.24,Paid
1918,1918,PayPal,5224.4,Paid
1919,1919,Gift Card,5038.8,Paid
1920,1920,PayPal,6292.26,Paid
1921,1921,UPI,4062.57,Paid
1922,1922,Gift Card,8910.13,Paid
1923,1923,Mastercard,8164.07,Paid
1924,1924,Gift Card,8598.61,Paid
1925,1925,Mastercard,6180,Paid
1926,1926,PayPal,2921.98,Paid
1927,1927,Visa,496.53,Paid
1928,1928,Visa,9170.83,Paid
1929,1929,Mastercard,3383.64,Paid
1930,1930,Gift Card,7452.16,Paid
1931,1931,UPI,1237.35,Paid
1932,1932,PayPal,6562.13,Refunded
1933,1933,PayPal,4218.87,Paid
1934,1934,UPI,5679.89,Paid
1935,1935,Gift Card,11766.78,Refunded
1936,1936,Visa,5230.45,Paid
1937,1937,Visa,3021.8,Paid
1938,1938,Gift Card,12212.48,Paid
1939,1939,Gift Card,1803.92,Paid
1940,1940,Mastercard,3029.89,Refunded
1941,1941,Gift Card,5277.79,Paid
1942,1942,Gift Card,7668.42,Paid
1943,1943,UPI,16336.46,Paid
1944,1944,Mastercard,8702.26,Paid
1945,1945,Mastercard,9073.07,Refunded
1946,1946,Mastercard,5428.1,Paid
1947,1947,UPI,2807.09,Paid
1948,1948,Mastercard,14435.15,Paid
1949,1949,UPI,7929.29,Paid
1950,1950,PayPal,10371.57,Paid
1951,1951,Mastercard,102.59,Paid
1952,1952,PayPal,6854.86,Paid
1953,1953,Visa,3755.78,Refunded
1954,1954,Mastercard,444.25,Refunded
1955,1955,Gift Card,6431.18,Refunded
1956,1956,Mastercard,5876.26,Paid
1957,1957,Mastercard,15590.18,Paid
1958,1958,Gift Card,5354.13,Refunded
1959,1959,Gift Card,1173.95,Paid
1960,1960,Mastercard,6499.34,Paid
1961,1961,PayPal,16400.04,Paid
1962,1962,UPI,6519.83,Refunded
1963,1963,Mastercard,10512.1,Refunded
1964,1964,Visa,3543.93,Paid
1965,1965,UPI,7554.71,Paid
1966,1966,Visa,13310.3,Paid
1967,1967,UPI,3603.23,Paid
1968,1968,PayPal,2364.75,Paid
1969,1969,Gift Card,3956.41,Paid
1970,1970,PayPal,7048.94,Paid
1971,1971,Gift Card,7420.12,Paid
1972,1972,PayPal,2580.09,Paid
1973,1973,PayPal,7275.71,Paid
1974,1974,Visa,2018.49,Paid
1975,1975,UPI,5963.07,Paid
1976,1976,Gift Card,4339.34,Paid
1977,1977,UPI,2156.37,Paid
1978,1978,Mastercard,4860.9,Paid
1979,1979,PayPal,6798.94,Paid
1980,1980,PayPal,2008.55,Paid
1981,1981,Visa,8838.18,Refunded
1982,1982,UPI,2991.23,Refunded
1983,1983,Gift Card,12242.15,Paid
1984,1984,PayPal,10241.79,Paid
1985,1985,PayPal,12784.09,Paid
1986,1986,Mastercard,5994,Paid
1987,1987,Visa,5563.16,Refunded
1988,1988,Gift Card,12881.02,Refunded
1989,1989,Visa,11225.36,Refunded
1990,1990,Visa,6457.69,Paid
1991,1991,PayPal,3583.13,Refunded
1992,1992,UPI,2213.21,Paid
1993,1993,UPI,5799.85,Paid
1994,1994,Mastercard,818.4,Paid
1995,1995,Mastercard,5741.66,Refunded
1996,1996,PayPal,1063.35,Paid
1997,1997,PayPal,5944.36,Paid
1998,1998,PayPal,10043.67,Refunded
1999,1999,Gift Card,2852,Refunded
2000,2000,Mastercard,8442.41,Refunded
2001,2001,Mastercard,653.03,Refunded
2002,2002,PayPal,3725.94,Paid
2003,2003,PayPal,6915.47,Paid
2004,2004,Visa,13824.09,Paid
2005,2005,Visa,1688.49,Refunded
2006,2006,Gift Card,8998.46,Paid
2007,2007,Gift Card,9620.32,Paid
2008,2008,Mastercard,6561.73,Paid
2009,2009,Gift Card,6743.3,Paid
2010,2010,Gift Card,7403.96,Refunded
2011,2011,PayPal,7162.06,Paid
2012,2012,Mastercard,1304.82,Refunded
2013,2013,Mastercard,7526.45,Paid
2014,2014,PayPal,11494.89,Paid
2015,2015,Gift Card,5597.47,Refunded
2016,2016,Mastercard,11653.16,Paid
2017,2017,UPI,7226.02,Paid
2018,2018,Visa,7181.93,Refunded
2019,2019,Visa,312.97,Refunded
2020,2020,UPI,9360.92,Paid
2021,2021,PayPal,5153.77,Paid
2022,2022,UPI,12149.33,Paid
2023,2023,Gift Card,10265.87,Paid
2024,2024,Visa,1619.01,Paid
2025,2025,Gift Card,6850.5,Paid
2026,2026,Gift Card,2767.35,Paid
2027,2027,Mastercard,3590.74,Paid
2028,2028,UPI,4758.85,Refunded
2029,2029,Visa,10091.39,Refunded
2030,2030,Gift Card,1101.58,Paid
2031,2031,UPI,8340.4,Refunded
2032,2032,Visa,2641.62,Paid
2033,2033,PayPal,5010.93,Paid
2034,2034,Mastercard,4432.07,Paid
2035,2035,Visa,6330.47,Paid
2036,2036,UPI,10974.5,Paid
2037,2037,UPI,6379.75,Refunded
2038,2038,UPI,11354.53,Paid
2039,2039,Visa,1002.23,Paid
2040,2040,UPI,1625.16,Refunded
2041,2041,Gift Card,9447.91,Paid
2042,2042,Mastercard,8905.07,Paid
2043,2043,Gift Card,6679.2,Paid
2044,2044,UPI,2940.89,Paid
2045,2045,UPI,1236.07,Paid
2046,2046,Mastercard,5035.18,Paid
2047,2047,Gift Card,2054.55,Paid
2048,2048,Visa,9113.76,Paid
2049,2049,PayPal,8319.82,Paid
2050,2050,Mastercard,3554.02,Refunded
2051,2051,PayPal,1053.84,Refunded
2052,2052,UPI,3816.15,Paid
2053,2053,PayPal,8029.44,Paid
2054,2054,Mastercard,1715.66,Refunded
2055,2055,Visa,8711.14,Paid
2056,2056,UPI,6650.56,Refunded
2057,2057,Visa,4287.62,Paid
2058,2058,Mastercard,4317.31,Refunded
2059,2059,PayPal,20069.3,Paid
2060,2060,UPI,2290.52,Paid
2061,2061,Mastercard,9325.81,Paid
2062,2062,Mastercard,1956.6,Paid
2063,2063,Mastercard,11876.91,Refunded
2064,2064,Gift Card,15406.7,Paid
2065,2065,Visa,14990.65,Paid
2066,2066,Mastercard,9322.5,Paid
2067,2067,UPI,10369.41,Paid
2068,2068,Gift Card,2588.86,Refunded
2069,2069,PayPal,9085.12,Refunded
2070,2070,Mastercard,58.3,Refunded
2071,2071,Gift Card,12405.16,Paid
2072,2072,Visa,472.76,Refunded
2073,2073,Gift Card,15176.71,Paid
2074,2074,Mastercard,13947.86,Paid
2075,2075,Mastercard,9291.93,Paid
2076,2076,UPI,7686.48,Paid
2077,2077,Gift Card,3595.4,Paid
2078,2078,Mastercard,12355.78,Paid
2079,2079,Visa,9829.85,Paid
2080,2080,Mastercard,9195.9,Paid
2081,2081,PayPal,2730.11,Paid
2082,2082,PayPal,9509.81,Refunded
2083,2083,Mastercard,10113.63,Refunded
2084,2084,UPI,1651.84,Refunded
2085,2085,UPI,2886.03,Paid
2086,2086,Mastercard,8202.94,Refunded
2087,2087,Gift Card,3123.11,Paid
2088,2088,UPI,3309.94,Paid
2089,2089,PayPal,13201.21,Paid
2090,2090,Mastercard,11761.68,Paid
2091,2091,PayPal,599.46,Paid
2092,2092,Visa,3890.81,Paid
2093,2093,Gift Card,1270.49,Paid
2094,2094,Visa,9910.18,Paid
2095,2095,PayPal,4368.48,Paid
2096,2096,PayPal,8136.17,Paid
2097,2097,UPI,3946.71,Paid
2098,2098,PayPal,8990.91,Paid
2099,2099,PayPal,9353.2,Paid
2100,2100,Visa,2772.5,Paid
2101,2101,Gift Card,2342.7,Paid
2102,2102,Gift Card,4875.54,Paid
2103,2103,Gift Card,8609.23,Paid
2104,2104,UPI,5758.85,Paid
2105,2105,PayPal,5689.1,Paid
2106,2106,Mastercard,8379.63,Refunded
2107,2107,Mastercard,5804.54,Paid
2108,2108,PayPal,2033.23,Paid
2109,2109,UPI,1454.09,Refunded
2110,2110,Visa,3546.03,Paid
2111,2111,Mastercard,4544.82,Paid
2112,2112,Gift Card,2119.51,Refunded
2113,2113,Gift Card,12651.86,Refunded
2114,2114,PayPal,1472.83,Paid
2115,2115,UPI,21159.19,Paid
2116,2116,Visa,16773.52,Refunded
2117,2117,Visa,5572.89,Paid
2118,2118,UPI,3774.78,Paid
2119,2119,Gift Card,6883.94,Paid
2120,2120,Mastercard,12751.81,Paid
2121,2121,PayPal,5455.42,Paid
2122,2122,Gift Card,5478.51,Paid
2123,2123,UPI,3936,Paid
2124,2124,PayPal,658.03,Paid
2125,2125,Gift Card,4319.09,Refunded
2126,2126,UPI,9243.78,Paid
2127,2127,Visa,1423.39,Paid
2128,2128,Mastercard,2876.3,Paid
2129,2129,Mastercard,15566.24,Paid
2130,2130,Visa,512.23,Paid
2131,2131,Mastercard,4759.88,Paid
2132,2132,Mastercard,1526.44,Paid
2133,2133,Mastercard,1252.13,Paid
2134,2134,Visa,8848.88,Refunded
2135,2135,Mastercard,1863.52,Paid
2136,2136,Visa,9589.86,Paid
2137,2137,UPI,7486.64,Refunded
2138,2138,UPI,11821.25,Paid
2139,2139,PayPal,3647.4,Paid
2140,2140,Visa,6120.67,Paid
2141,2141,Visa,7508.55,Paid
2142,2142,PayPal,10144.61,Paid
2143,2143,UPI,7610.42,Paid
2144,2144,UPI,4224.88,Refunded
2145,2145,Gift Card,15153.03,Paid
2146,2146,Mastercard,18696.83,Paid
2147,2147,UPI,7041.94,Paid
2148,2148,PayPal,5960.76,Refunded
2149,2149,Visa,3023.86,Paid
2150,2150,UPI,5182.4,Paid
2151,2151,Gift Card,14151.4,Paid
2152,2152,UPI,5694.39,Paid
2153,2153,Mastercard,889.51,Paid
2154,2154,PayPal,809.92,Paid
2155,2155,Gift Card,3228.95,Refunded
2156,2156,Visa,11062.21,Paid
2157,2157,UPI,7234.97,Paid
2158,2158,PayPal,2374.89,Paid
2159,2159,Mastercard,786.23,Refunded
2160,2160,Mastercard,4498.17,Paid
2161,2161,PayPal,4237.34,Refunded
2162,2162,Mastercard,2874.6,Paid
2163,2163,UPI,3935.68,Paid
2164,2164,Visa,12132.89,Paid
2165,2165,PayPal,7363.41,Paid
2166,2166,Gift Card,9327.53,Refunded
2167,2167,Gift Card,2223.43,Paid
2168,2168,Gift Card,5993.86,Paid
2169,2169,PayPal,12764.48,Paid
2170,2170,PayPal,18013.49,Paid
2171,2171,PayPal,5910.03,Paid
2172,2172,UPI,8096.77,Paid
2173,2173,UPI,1999.1,Paid
2174,2174,PayPal,7617.69,Paid
2175,2175,Mastercard,2948.69,Paid
2176,2176,UPI,8966.19,Paid
2177,2177,Gift Card,5730.8,Paid
