OrderItemID,OrderID,ProductID,Qty,UnitPrice,DiscountPct,Tax,LineTotal
9507,2735,278,2,714.99,10,102.96,1389.94
9508,2735,422,3,572.99,10,123.77,1670.84
9509,2735,393,1,363.99,10,26.21,353.8
9510,2735,497,4,681.99,10,196.41,2651.57
9511,2735,159,4,229.99,5,69.92,943.88
9512,2736,341,1,558.99,10,40.25,543.34
9513,2736,493,2,451.99,10,65.09,878.67
9514,2736,345,3,1180.99,0,283.44,3826.41
9515,2737,317,4,1482.99,0,474.56,6406.52
9516,2737,213,4,700.99,5,213.1,2876.86
9517,2737,343,1,758.99,5,57.68,778.72
9518,2737,107,3,384.99,10,83.16,1122.63
9519,2737,405,1,33.99,0,2.72,36.71
9520,2738,246,2,1215.99,10,175.1,2363.88
9521,2739,466,2,796.99,5,121.14,1635.42
9522,2740,10,3,551.99,15,112.61,1520.18
9523,2740,388,3,1182.99,5,269.72,3641.24
9524,2740,126,2,1486.99,15,202.23,2730.11
9525,2741,428,1,160.99,10,11.59,156.48
9526,2741,62,3,516.99,10,111.67,1507.54
9527,2741,162,1,259.99,0,20.8,280.79
9528,2741,98,4,1194.99,5,363.28,4904.24
9529,2741,438,3,1482.99,0,355.92,4804.89
9530,2741,470,2,203.99,5,31.01,418.59
9531,2742,302,2,1319.99,10,190.08,2566.06
9532,2742,53,1,766.99,15,52.16,704.1
9533,2742,314,3,159.99,0,38.4,518.37
9534,2742,287,1,549.99,5,41.8,564.29
9535,2742,32,1,471.99,5,35.87,484.26
9536,2742,329,1,464.99,0,37.2,502.19
9537,2743,24,3,371.99,10,80.35,1084.72
9538,2743,480,2,833.99,5,126.77,1711.35
9539,2743,157,3,33.99,10,7.34,99.11
9540,2743,443,1,941.99,15,64.06,864.75
9541,2744,493,1,451.99,5,34.35,463.74
9542,2744,203,4,992.99,5,301.87,4075.23
9543,2744,37,2,303.99,0,48.64,656.62
9544,2744,83,2,549.99,0,88,1187.98
9545,2745,430,2,421.99,15,57.39,774.77
9546,2745,218,4,790.99,0,253.12,3417.08
9547,2745,460,4,1118.99,10,322.27,4350.63
9548,2746,497,2,681.99,10,98.21,1325.79
9549,2746,38,1,385.99,15,26.25,354.34
9550,2746,88,3,322.99,10,69.77,941.84
9551,2746,178,3,1071.99,0,257.28,3473.25
9552,2746,5,1,1162.99,10,83.74,1130.43
9553,2746,449,3,634.99,0,152.4,2057.37
9554,2747,240,1,1188.99,15,80.85,1091.49
9555,2747,19,3,1251.99,15,255.41,3447.98
9556,2747,78,4,1476.99,10,425.37,5742.53
9557,2747,314,2,159.99,0,25.6,345.58
9558,2747,312,2,522.99,5,79.49,1073.17
9559,2747,69,3,998.99,10,215.78,2913.05
9560,2748,149,4,1056.99,5,321.32,4337.88
9561,2748,125,1,1036.99,5,78.81,1063.95
9562,2749,114,3,879.99,5,200.64,2708.61
9563,2749,103,1,310.99,15,21.15,285.49
9564,2749,1,1,524.99,0,42,566.99
9565,2749,152,4,47.99,0,15.36,207.32
9566,2750,58,4,1408.99,15,383.25,5173.82
9567,2750,156,1,1366.99,0,109.36,1476.35
9568,2750,492,3,494.99,10,106.92,1443.39
9569,2751,105,3,1499.99,15,306,4130.97
9570,2751,64,2,546.99,10,78.77,1063.35
9571,2752,271,3,242.99,10,52.49,708.56
9572,2752,86,3,113.99,10,24.62,332.39
9573,2752,43,2,423.99,0,67.84,915.82
9574,2752,378,1,1307.99,0,104.64,1412.63
9575,2753,403,1,760.99,15,51.75,698.59
9576,2753,130,4,1187.99,10,342.14,4618.9
9577,2754,378,2,1307.99,0,209.28,2825.26
9578,2754,99,2,1421.99,10,204.77,2764.35
9579,2754,167,4,715.99,0,229.12,3093.08
9580,2754,29,4,573.99,10,165.31,2231.67
9581,2754,435,4,214.99,5,65.36,882.32
9582,2755,152,4,47.99,15,13.05,176.22
9583,2756,419,2,351.99,10,50.69,684.27
9584,2756,36,2,624.99,10,90,1214.98
9585,2756,132,4,728.99,0,233.28,3149.24
9586,2756,112,4,652.99,15,177.61,2397.78
9587,2756,316,3,1218.99,10,263.3,3554.57
9588,2757,241,2,753.99,10,108.57,1465.75
9589,2758,231,2,121.99,0,19.52,263.5
9590,2758,139,1,1205.99,10,86.83,1172.22
9591,2759,65,3,72.99,10,15.77,212.84
9592,2759,500,2,835.99,5,127.07,1715.45
9593,2759,179,2,251.99,10,36.29,489.87
9594,2759,304,4,119.99,10,34.56,466.52
9595,2759,417,3,897.99,10,193.97,2618.54
9596,2759,322,3,291.99,10,63.07,851.44
9597,2760,498,4,525.99,5,159.9,2158.66
9598,2760,193,3,973.99,10,210.38,2840.15
9599,2760,70,2,453.99,15,61.74,833.52
9600,2761,485,1,875.99,0,70.08,946.07
9601,2761,498,2,525.99,5,79.95,1079.33
9602,2762,201,3,501.99,10,108.43,1463.8
9603,2762,476,4,732.99,15,199.37,2691.54
9604,2762,378,1,1307.99,5,99.41,1342
9605,2762,338,4,674.99,5,205.2,2770.16
9606,2762,199,4,882.99,5,268.43,3623.79
9607,2763,122,2,1350.99,10,194.54,2626.32
9608,2763,117,1,957.99,5,72.81,982.9
9609,2763,39,3,1415.99,0,339.84,4587.81
9610,2763,143,3,553.99,0,132.96,1794.93
9611,2763,371,4,105.99,0,33.92,457.88
9612,2764,34,2,67.99,15,9.25,124.83
9613,2764,371,4,105.99,5,32.22,434.98
9614,2764,129,2,251.99,15,34.27,462.65
9615,2764,499,1,1078.99,10,77.69,1048.78
9616,2765,56,4,425.99,15,115.87,1564.24
9617,2765,227,4,1337.99,0,428.16,5780.12
9618,2766,108,2,1184.99,15,161.16,2175.64
9619,2766,244,4,42.99,0,13.76,185.72
9620,2766,226,1,278.99,0,22.32,301.31
9621,2766,178,3,1071.99,10,231.55,3125.92
9622,2766,327,3,975.99,15,199.1,2687.87
9623,2767,163,1,911.99,5,69.31,935.7
9624,2767,111,1,282.99,5,21.51,290.35
9625,2768,248,2,804.99,15,109.48,1477.96
9626,2769,485,2,875.99,5,133.15,1797.53
9627,2769,81,1,1111.99,0,88.96,1200.95
9628,2769,417,4,897.99,15,244.25,3297.42
9629,2770,329,3,464.99,0,111.6,1506.57
9630,2771,418,4,445.99,10,128.45,1734.01
9631,2771,457,3,929.99,15,189.72,2561.19
9632,2772,329,3,464.99,5,106.02,1431.24
9633,2772,495,2,974.99,10,140.4,1895.38
9634,2772,212,4,893.99,0,286.08,3862.04
9635,2773,223,2,526.99,5,80.1,1081.38
9636,2773,226,2,278.99,15,37.94,512.22
9637,2773,96,1,545.99,0,43.68,589.67
9638,2773,73,4,1030.99,0,329.92,4453.88
9639,2774,432,4,423.99,15,115.33,1556.9
9640,2774,16,3,809.99,15,165.24,2230.71
9641,2775,431,3,124.99,10,27,364.47
9642,2775,99,4,1421.99,10,409.53,5528.69
9643,2775,351,4,321.99,10,92.73,1251.89
9644,2776,432,2,423.99,15,57.66,778.44
9645,2776,112,2,652.99,5,99.25,1339.93
9646,2776,411,2,1232.99,0,197.28,2663.26
9647,2776,171,3,399.99,15,81.6,1101.57
9648,2776,264,3,1444.99,15,294.78,3979.5
9649,2777,91,4,1053.99,15,286.69,3870.26
9650,2777,141,4,1173.99,5,356.89,4818.05
9651,2777,436,1,541.99,0,43.36,585.35
9652,2777,485,1,875.99,15,59.57,804.16
9653,2777,208,4,1001.99,15,272.54,3679.31
9654,2778,247,4,1255.99,5,381.82,5154.58
9655,2778,395,3,1497.99,15,305.59,4125.46
9656,2778,209,1,565.99,0,45.28,611.27
9657,2778,86,4,113.99,5,34.65,467.81
9658,2778,44,3,586.99,0,140.88,1901.85
9659,2779,174,4,688.99,10,198.43,2678.79
9660,2779,64,4,546.99,15,148.78,2008.55
9661,2779,195,2,420.99,15,57.25,772.93
9662,2779,53,3,766.99,15,156.47,2112.29
9663,2779,214,2,423.99,10,61.05,824.23
9664,2780,41,2,549.99,5,83.6,1128.58
9665,2780,84,2,186.99,10,26.93,363.51
9666,2780,493,1,451.99,5,34.35,463.74
9667,2780,109,4,1104.99,0,353.6,4773.56
9668,2781,20,2,632.99,5,96.21,1298.89
9669,2782,331,1,1061.99,15,72.22,974.91
9670,2782,354,3,946.99,10,204.55,2761.42
9671,2782,393,4,363.99,0,116.48,1572.44
9672,2782,357,2,481.99,0,77.12,1041.1
9673,2783,343,1,758.99,0,60.72,819.71
9674,2783,245,1,1338.99,0,107.12,1446.11
9675,2783,419,1,351.99,15,23.94,323.13
9676,2784,351,1,321.99,5,24.47,330.36
9677,2784,112,1,652.99,10,47.02,634.71
9678,2784,363,3,1073.99,10,231.98,3131.75
9679,2785,380,4,1349.99,0,432,5831.96
9680,2785,2,1,102.99,15,7,94.54
9681,2785,254,2,621.99,0,99.52,1343.5
9682,2786,361,4,531.99,0,170.24,2298.2
9683,2786,110,4,628.99,15,171.09,2309.66
9684,2786,168,1,387.99,15,26.38,356.17
9685,2786,142,4,614.99,10,177.12,2391.08
9686,2786,364,2,968.99,0,155.04,2093.02
9687,2786,167,3,715.99,0,171.84,2319.81
9688,2787,350,1,1204.99,15,81.94,1106.18
9689,2787,156,2,1366.99,0,218.72,2952.7
9690,2787,320,3,1027.99,10,222.05,2997.62
9691,2787,172,2,1080.99,15,147.01,1984.69
9692,2787,165,1,1057.99,5,80.41,1085.5
9693,2787,75,1,927.99,0,74.24,1002.23
9694,2788,258,2,277.99,0,44.48,600.46
9695,2788,59,2,254.99,0,40.8,550.78
9696,2788,178,1,1071.99,5,81.47,1099.86
9697,2788,124,1,388.99,0,31.12,420.11
9698,2788,438,4,1482.99,10,427.1,5765.86
9699,2789,339,3,200.99,10,43.41,586.08
9700,2789,236,1,1306.99,0,104.56,1411.55
9701,2789,457,4,929.99,15,252.96,3414.93
9702,2789,263,2,787.99,10,113.47,1531.85
9703,2790,351,4,321.99,5,97.88,1321.44
9704,2790,45,3,896.99,0,215.28,2906.25
9705,2790,273,3,1167.99,10,252.29,3405.86
9706,2790,214,4,423.99,0,135.68,1831.64
9707,2791,72,2,436.99,5,66.42,896.7
9708,2791,339,3,200.99,0,48.24,651.21
9709,2791,434,3,1392.99,15,284.17,3836.29
9710,2791,108,2,1184.99,5,180.12,2431.6
9711,2792,363,1,1073.99,0,85.92,1159.91
9712,2792,242,2,1500.99,15,204.13,2755.81
9713,2792,10,3,551.99,0,132.48,1788.45
9714,2793,243,4,1487.99,5,452.35,6106.71
9715,2793,57,3,461.99,10,99.79,1347.16
9716,2794,147,1,22.99,5,1.75,23.59
9717,2794,51,2,246.99,15,33.59,453.47
9718,2794,498,2,525.99,10,75.74,1022.52
9719,2794,199,2,882.99,0,141.28,1907.26
9720,2794,50,4,1364.99,0,436.8,5896.76
9721,2794,62,4,516.99,10,148.89,2010.05
9722,2795,213,1,700.99,5,53.28,719.22
9723,2796,343,3,758.99,15,154.83,2090.25
9724,2797,229,1,611.99,5,46.51,627.9
9725,2797,9,1,896.99,10,64.58,871.87
9726,2797,350,2,1204.99,5,183.16,2472.64
9727,2798,40,3,506.99,10,109.51,1478.38
9728,2799,223,3,526.99,10,113.83,1536.7
9729,2799,339,3,200.99,0,48.24,651.21
9730,2799,235,1,1232.99,10,88.78,1198.47
9731,2799,8,3,586.99,5,133.83,1806.75
9732,2800,159,1,229.99,5,17.48,235.97
9733,2800,201,3,501.99,15,102.41,1382.48
9734,2800,61,3,130.99,0,31.44,424.41
9735,2800,212,3,893.99,15,182.37,2462.04
9736,2801,400,1,1305.99,15,88.81,1198.9
9737,2801,173,3,682.99,10,147.53,1991.6
9738,2801,120,4,1301.99,5,395.8,5343.36
9739,2801,67,2,879.99,15,119.68,1615.66
9740,2802,215,1,686.99,10,49.46,667.75
9741,2802,97,1,432.99,0,34.64,467.63
9742,2802,1,4,524.99,5,159.6,2154.56
9743,2802,125,3,1036.99,15,211.55,2855.87
9744,2802,281,4,1147.99,15,312.25,4215.42
9745,2802,118,3,213.99,5,48.79,658.66
9746,2803,228,2,836.99,0,133.92,1807.9
9747,2803,78,1,1476.99,0,118.16,1595.15
9748,2804,156,1,1366.99,10,98.42,1328.71
9749,2805,407,3,160.99,0,38.64,521.61
9750,2805,271,2,242.99,15,33.05,446.13
9751,2806,401,3,487.99,15,99.55,1343.92
9752,2806,36,1,624.99,15,42.5,573.74
9753,2806,196,1,347.99,15,23.66,319.45
9754,2806,203,3,992.99,10,214.49,2895.56
9755,2807,283,4,63.99,15,17.41,234.98
9756,2808,124,4,388.99,10,112.03,1512.39
9757,2809,232,1,1001.99,5,76.15,1028.04
9758,2810,110,4,628.99,0,201.28,2717.24
9759,2811,325,1,527.99,0,42.24,570.23
9760,2811,145,1,864.99,5,65.74,887.48
9761,2811,34,4,67.99,0,21.76,293.72
9762,2811,309,3,103.99,0,24.96,336.93
9763,2811,437,1,257.99,5,19.61,264.7
9764,2811,364,2,968.99,5,147.29,1988.37
9765,2812,486,4,220.99,0,70.72,954.68
9766,2812,438,1,1482.99,15,100.84,1361.38
9767,2813,292,2,907.99,15,123.49,1667.07
9768,2813,173,2,682.99,5,103.81,1401.49
9769,2813,207,2,1123.99,15,152.86,2063.64
9770,2813,15,2,1374.99,15,187,2524.48
9771,2813,359,2,147.99,0,23.68,319.66
9772,2813,466,2,796.99,10,114.77,1549.35
9773,2814,461,1,345.99,10,24.91,336.3
9774,2814,275,2,329.99,5,50.16,677.14
9775,2815,469,3,489.99,5,111.72,1508.19
9776,2815,141,1,1173.99,0,93.92,1267.91
9777,2815,244,3,42.99,15,8.77,118.39
9778,2815,66,3,276.99,15,56.51,762.83
9779,2816,138,1,1243.99,15,84.59,1141.98
9780,2816,6,1,98.99,0,7.92,106.91
9781,2816,495,1,974.99,15,66.3,895.04
9782,2816,118,3,213.99,0,51.36,693.33
9783,2816,459,2,868.99,5,132.09,1783.17
9784,2817,314,1,159.99,5,12.16,164.15
9785,2817,165,4,1057.99,5,321.63,4341.99
9786,2818,366,2,1373.99,15,186.86,2522.64
9787,2818,460,4,1118.99,10,322.27,4350.63
9788,2819,190,4,1002.99,0,320.96,4332.92
9789,2819,32,2,471.99,0,75.52,1019.5
9790,2819,5,4,1162.99,10,334.94,4521.7
9791,2819,149,2,1056.99,15,143.75,1940.63
9792,2820,208,1,1001.99,15,68.14,919.83
9793,2820,386,3,300.99,15,61.4,828.92
9794,2820,165,3,1057.99,10,228.53,3085.1
9795,2820,4,4,935.99,10,269.57,3639.13
9796,2821,352,2,1453.99,5,221.01,2983.59
9797,2821,105,3,1499.99,5,342,4616.97
9798,2821,97,3,432.99,15,88.33,1192.45
9799,2821,43,2,423.99,10,61.05,824.23
9800,2822,454,1,499.99,10,36,485.99
9801,2822,304,1,119.99,5,9.12,123.11
9802,2823,168,1,387.99,0,31.04,419.03
9803,2823,293,3,1158.99,10,250.34,3379.61
9804,2823,334,1,597.99,0,47.84,645.83
9805,2824,184,2,446.99,5,67.94,917.22
9806,2824,291,2,1046.99,15,142.39,1922.27
9807,2825,208,4,1001.99,10,288.57,3895.73
9808,2825,291,4,1046.99,15,284.78,3844.55
9809,2825,496,3,484.99,0,116.4,1571.37
9810,2825,322,3,291.99,5,66.57,898.74
9811,2825,324,2,135.99,5,20.67,279.05
9812,2826,225,4,861.99,5,262.04,3537.6
9813,2827,248,1,804.99,0,64.4,869.39
9814,2828,47,4,498.99,0,159.68,2155.64
9815,2828,345,1,1180.99,10,85.03,1147.92
9816,2828,413,2,1416.99,5,215.38,2907.66
9817,2828,34,1,67.99,10,4.9,66.09
9818,2828,48,1,1148.99,15,78.13,1054.77
9819,2829,434,3,1392.99,5,317.6,4287.62
9820,2829,89,4,794.99,0,254.4,3434.36
9821,2829,439,3,168.99,15,34.47,465.39
9822,2829,113,2,549.99,10,79.2,1069.18
9823,2829,399,3,94.99,0,22.8,307.77
9824,2829,6,3,98.99,15,20.19,272.61
9825,2830,213,1,700.99,10,50.47,681.36
9826,2830,356,2,328.99,15,44.74,604.02
9827,2830,472,4,393.99,0,126.08,1702.04
9828,2830,402,3,723.99,5,165.07,2228.44
9829,2830,413,1,1416.99,5,107.69,1453.83
9830,2831,66,4,276.99,0,88.64,1196.6
9831,2831,99,4,1421.99,15,386.78,5221.55
9832,2832,241,1,753.99,15,51.27,692.16
9833,2832,333,2,1238.99,5,188.33,2542.41
9834,2832,85,4,978.99,10,281.95,3806.31
9835,2832,155,2,635.99,10,91.58,1236.36
9836,2832,97,3,432.99,10,93.53,1262.6
9837,2833,424,1,823.99,10,59.33,800.92
9838,2833,242,4,1500.99,5,456.3,6160.06
9839,2833,32,1,471.99,10,33.98,458.77
9840,2833,399,3,94.99,5,21.66,292.38
9841,2834,295,4,1309.99,15,356.32,4810.29
9842,2834,271,4,242.99,15,66.09,892.26
9843,2834,64,3,546.99,0,131.28,1772.25
9844,2834,89,1,794.99,10,57.24,772.73
9845,2834,16,1,809.99,5,61.56,831.05
9846,2835,284,1,1112.99,10,80.14,1081.83
9847,2836,343,4,758.99,10,218.59,2950.95
9848,2836,329,4,464.99,0,148.8,2008.76
9849,2836,248,2,804.99,15,109.48,1477.96
9850,2836,124,2,388.99,0,62.24,840.22
9851,2837,396,2,777.99,5,118.25,1596.43
9852,2837,162,1,259.99,5,19.76,266.75
9853,2837,241,1,753.99,5,57.3,773.59
9854,2837,76,4,1285.99,5,390.94,5277.7
9855,2837,448,4,420.99,5,127.98,1727.74
9856,2837,377,4,808.99,15,220.05,2970.62
9857,2838,444,3,682.99,15,139.33,1880.95
9858,2838,222,2,1259.99,10,181.44,2449.42
9859,2838,27,3,788.99,0,189.36,2556.33
9860,2838,24,1,371.99,5,28.27,381.66
9861,2838,177,1,1234.99,15,83.98,1133.72
9862,2838,175,1,667.99,15,45.42,613.21
9863,2839,72,1,436.99,0,34.96,471.95
9864,2839,377,2,808.99,10,116.49,1572.67
9865,2839,219,2,737.99,0,118.08,1594.06
9866,2839,303,1,230.99,10,16.63,224.52
9867,2839,396,3,777.99,0,186.72,2520.69
9868,2839,316,2,1218.99,10,175.53,2369.71
9869,2840,462,3,30.99,15,6.32,85.34
9870,2840,304,4,119.99,5,36.48,492.44
9871,2841,251,4,134.99,5,41.04,554
9872,2841,17,4,517.99,15,140.89,1902.06
9873,2841,474,4,500.99,5,152.3,2056.06
9874,2842,76,3,1285.99,0,308.64,4166.61
9875,2842,211,2,440.99,5,67.03,904.91
9876,2842,257,1,1143.99,15,77.79,1050.18
9877,2842,111,3,282.99,10,61.13,825.2
9878,2842,239,1,133.99,5,10.18,137.47
9879,2842,288,3,1187.99,15,242.35,3271.72
9880,2843,126,3,1486.99,5,339.03,4576.95
9881,2844,411,4,1232.99,0,394.56,5326.52
9882,2844,402,3,723.99,10,156.38,2111.15
9883,2844,184,4,446.99,10,128.73,1737.89
9884,2844,38,3,385.99,5,88.01,1188.08
9885,2844,297,3,1086.99,10,234.79,3169.66
9886,2844,103,1,310.99,5,23.64,319.08
9887,2845,11,3,1445.99,15,294.98,3982.25
9888,2845,97,1,432.99,10,31.18,420.87
9889,2845,361,2,531.99,15,72.35,976.73
9890,2845,195,1,420.99,10,30.31,409.2
9891,2845,156,2,1366.99,10,196.85,2657.43
9892,2845,174,4,688.99,15,187.41,2529.98
9893,2846,11,3,1445.99,5,329.69,4450.76
9894,2846,122,2,1350.99,5,205.35,2772.23
9895,2847,395,4,1497.99,15,407.45,5500.62
9896,2847,488,4,732.99,5,222.83,3008.19
9897,2848,243,4,1487.99,0,476.16,6428.12
9898,2848,43,4,423.99,15,115.33,1556.9
9899,2848,196,4,347.99,15,94.65,1277.82
9900,2848,420,4,653.99,0,209.28,2825.24
9901,2848,133,1,514.99,15,35.02,472.76
9902,2848,432,3,423.99,15,86.49,1167.66
9903,2849,119,2,975.99,0,156.16,2108.14
9904,2849,55,4,856.99,10,246.81,3331.97
9905,2849,39,1,1415.99,15,96.29,1299.88
9906,2850,146,1,26.99,10,1.94,26.23
9907,2850,143,3,553.99,5,126.31,1705.18
9908,2850,367,2,419.99,0,67.2,907.18
9909,2851,59,2,254.99,15,34.68,468.16
9910,2851,4,3,935.99,15,190.94,2577.71
9911,2851,432,3,423.99,0,101.76,1373.73
9912,2851,207,4,1123.99,10,323.71,4370.07
9913,2852,268,3,1229.99,15,250.92,3387.39
9914,2852,387,1,947.99,10,68.26,921.45
9915,2852,220,4,620.99,0,198.72,2682.68
9916,2852,469,2,489.99,10,70.56,952.54
9917,2852,303,1,230.99,5,17.56,237
9918,2853,370,4,1201.99,0,384.64,5192.6
9919,2853,291,2,1046.99,15,142.39,1922.27
9920,2853,263,1,787.99,15,53.58,723.37
9921,2853,437,2,257.99,0,41.28,557.26
9922,2853,199,2,882.99,5,134.21,1811.89
9923,2854,291,3,1046.99,15,213.59,2883.41
9924,2854,345,3,1180.99,15,240.92,3252.44
9925,2854,95,2,449.99,15,61.2,826.18
9926,2854,438,4,1482.99,5,450.83,6086.19
9927,2854,186,2,937.99,5,142.57,1924.75
9928,2855,350,4,1204.99,15,327.76,4424.73
9929,2856,399,4,94.99,0,30.4,410.36
9930,2856,450,3,670.99,10,144.93,1956.6
9931,2856,453,2,351.99,0,56.32,760.3
9932,2856,473,1,1377.99,15,93.7,1264.99
9933,2856,135,3,933.99,5,212.95,2874.82
9934,2857,102,4,1242.99,15,338.09,4564.26
9935,2857,423,2,1494.99,0,239.2,3229.18
9936,2857,54,2,685.99,15,93.29,1259.47
9937,2857,175,1,667.99,0,53.44,721.43
9938,2858,192,2,192.99,15,26.25,354.33
9939,2858,284,2,1112.99,5,169.17,2283.85
9940,2858,297,4,1086.99,0,347.84,4695.8
9941,2859,297,1,1086.99,15,73.92,997.86
9942,2859,425,3,817.99,15,166.87,2252.74
9943,2859,98,4,1194.99,10,344.16,4646.12
9944,2859,52,3,449.99,15,91.8,1239.27
9945,2859,230,3,875.99,5,199.73,2696.3
9946,2860,42,4,1420.99,5,431.98,5831.74
9947,2860,84,1,186.99,10,13.46,181.75
9948,2861,457,1,929.99,15,63.24,853.73
9949,2861,223,4,526.99,0,168.64,2276.6
9950,2862,425,1,817.99,15,55.62,750.91
9951,2862,406,1,1125.99,5,85.58,1155.27
9952,2862,462,3,30.99,10,6.69,90.36
9953,2862,415,2,1290.99,10,185.9,2509.68
9954,2863,422,4,572.99,10,165.02,2227.78
9955,2863,5,4,1162.99,0,372.16,5024.12
9956,2864,140,2,1240.99,15,168.77,2278.45
9957,2864,226,2,278.99,5,42.41,572.49
9958,2865,485,2,875.99,10,126.14,1702.92
9959,2865,445,2,20.99,15,2.85,38.53
9960,2866,10,2,551.99,15,75.07,1013.45
9961,2866,235,2,1232.99,10,177.55,2396.93
9962,2866,330,2,791.99,0,126.72,1710.7
9963,2866,109,4,1104.99,15,300.56,4057.53
9964,2866,458,1,449.99,5,34.2,461.69
9965,2867,136,4,182.99,5,55.63,750.99
9966,2867,461,3,345.99,5,78.89,1064.96
9967,2867,195,4,420.99,10,121.25,1636.81
9968,2867,448,1,420.99,5,32,431.94
9969,2867,471,2,873.99,5,132.85,1793.43
9970,2867,24,1,371.99,15,25.3,341.49
9971,2868,466,1,796.99,10,57.38,774.67
9972,2869,347,4,89.99,15,24.48,330.45
9973,2869,144,1,260.99,0,20.88,281.87
9974,2869,126,4,1486.99,5,452.04,6102.6
9975,2869,13,4,241.99,10,69.69,940.85
9976,2869,152,1,47.99,0,3.84,51.83
9977,2869,177,3,1234.99,10,266.76,3601.23
9978,2870,134,4,290.99,15,79.15,1068.52
9979,2870,226,1,278.99,10,20.09,271.18
9980,2870,384,3,898.99,15,183.39,2475.81
9981,2870,218,1,790.99,10,56.95,768.84
9982,2870,101,4,1394.99,15,379.44,5122.41
9983,2870,471,4,873.99,0,279.68,3775.64
9984,2871,500,4,835.99,15,227.39,3069.76
9985,2871,23,2,347.99,0,55.68,751.66
9986,2871,107,4,384.99,5,117.04,1580
9987,2871,134,3,290.99,15,59.36,801.38
9988,2871,497,1,681.99,5,51.83,699.72
9989,2872,183,2,56.99,15,7.75,104.63
9990,2872,176,4,1323.99,0,423.68,5719.64
9991,2872,264,3,1444.99,0,346.8,4681.77
9992,2872,163,1,911.99,0,72.96,984.95
9993,2872,415,3,1290.99,5,294.35,3973.67
9994,2872,191,2,676.99,15,92.07,1242.95
9995,2873,413,4,1416.99,0,453.44,6121.4
9996,2873,239,3,133.99,0,32.16,434.13
9997,2873,272,4,425.99,10,122.69,1656.25
9998,2873,285,3,936.99,10,202.39,2732.26
9999,2873,439,3,168.99,15,34.47,465.39
10000,2874,452,2,364.99,0,58.4,788.38
10001,2875,161,1,1385.99,15,94.25,1272.34
10002,2875,417,4,897.99,10,258.62,3491.38
10003,2875,419,3,351.99,5,80.25,1083.42
10004,2875,484,2,622.99,0,99.68,1345.66
10005,2875,224,3,462.99,10,100.01,1350.08
10006,2876,78,1,1476.99,15,100.44,1355.88
10007,2876,438,3,1482.99,10,320.33,4324.4
10008,2877,132,1,728.99,10,52.49,708.58
10009,2878,208,4,1001.99,15,272.54,3679.31
10010,2878,498,3,525.99,15,107.3,1448.57
10011,2878,86,4,113.99,0,36.48,492.44
10012,2879,60,3,1245.99,5,284.09,3835.16
10013,2879,446,1,169.99,15,11.56,156.05
10014,2879,439,2,168.99,0,27.04,365.02
10015,2879,168,1,387.99,5,29.49,398.08
10016,2880,367,3,419.99,5,95.76,1292.73
10017,2880,106,3,151.99,0,36.48,492.45
10018,2881,456,3,1330.99,10,287.49,3881.16
10019,2881,119,2,975.99,15,132.73,1791.91
10020,2881,445,1,20.99,10,1.51,20.4
10021,2881,356,2,328.99,5,50.01,675.09
10022,2882,104,3,1343.99,5,306.43,4136.8
10023,2882,87,3,1443.99,0,346.56,4678.53
10024,2882,365,4,1002.99,10,288.86,3899.62
10025,2882,378,4,1307.99,0,418.56,5650.52
10026,2883,19,2,1251.99,5,190.3,2569.08
10027,2883,453,3,351.99,15,71.81,969.38
10028,2883,131,3,371.99,0,89.28,1205.25
10029,2883,229,2,611.99,5,93.02,1255.8
10030,2883,308,1,1135.99,0,90.88,1226.87
10031,2883,384,3,898.99,5,204.97,2767.09
10032,2884,125,2,1036.99,0,165.92,2239.9
10033,2885,17,1,517.99,10,37.3,503.49
10034,2885,225,4,861.99,15,234.46,3165.23
10035,2885,406,1,1125.99,5,85.58,1155.27
10036,2886,43,2,423.99,15,57.66,778.44
10037,2886,250,2,314.99,15,42.84,578.32
10038,2886,408,2,474.99,0,76,1025.98
10039,2887,381,4,1077.99,0,344.96,4656.92
10040,2887,407,2,160.99,0,25.76,347.74
10041,2887,99,4,1421.99,0,455.04,6143
10042,2888,27,2,788.99,10,113.61,1533.79
10043,2888,69,2,998.99,5,151.85,2049.93
10044,2888,288,3,1187.99,10,256.61,3464.18
10045,2888,82,1,807.99,5,61.41,829
10046,2889,109,1,1104.99,0,88.4,1193.39
10047,2889,163,1,911.99,5,69.31,935.7
10048,2890,83,4,549.99,5,167.2,2257.16
10049,2890,189,1,612.99,15,41.68,562.72
10050,2890,128,4,987.99,10,284.54,3841.3
10051,2890,477,1,1192.99,15,81.12,1095.16
10052,2890,335,3,758.99,0,182.16,2459.13
10053,2891,105,2,1499.99,0,240,3239.98
10054,2891,159,3,229.99,0,55.2,745.17
10055,2892,54,3,685.99,0,164.64,2222.61
10056,2892,245,1,1338.99,0,107.12,1446.11
10057,2892,364,3,968.99,0,232.56,3139.53
10058,2893,467,4,827.99,0,264.96,3576.92
10059,2893,228,1,836.99,15,56.92,768.36
10060,2893,218,3,790.99,10,170.85,2306.52
10061,2893,348,1,586.99,15,39.92,538.86
10062,2893,209,1,565.99,0,45.28,611.27
10063,2893,240,1,1188.99,5,90.36,1219.9
10064,2894,271,1,242.99,10,17.5,236.19
10065,2894,151,1,683.99,0,54.72,738.71
10066,2894,259,4,491.99,5,149.56,2019.12
10067,2894,118,3,213.99,15,43.65,589.32
